-2.06093713226704	8.49497041648443e-51	RPE	nova2	0.573	0.657502863688431
-2.83223061366632	9.30408043886618e-32	RPE	adgrv1	0.178	0.292006525285481
-4.26790430855709	4.52170659122501e-27	RPE	ncam1b	0.056	0.120253164556962
-2.60114811850591	6.36802699576548e-27	RPE	zfhx4	0.174	0.302245250431779
-3.19124365310221	1.30645470367042e-26	RPE	pvrl2l	0.099	0.194552529182879
-2.89844509549033	1.1427586393072e-25	RPE	BX284638.2	0.127	0.245210727969349
-2.10984476349516	2.71687029669733e-25	RPE	robo1	0.286	0.444272445820433
-3.06584914478182	6.31240672113168e-25	RPE	lrig1	0.202	0.363148479427549
-2.59765537478903	1.50565699940543e-23	RPE	zbtb16b	0.207	0.370106761565836
-2.82738781607199	7.92774121071131e-23	RPE	sox13	0.249	0.442477876106195
-2.45333358334054	9.59475199892991e-22	RPE	notch1a	0.178	0.333955223880597
-1.8646801756803	3.23676165810076e-21	RPE	cadm1a	0.357	0.548238897396631
-3.84374994147783	6.77768736804692e-20	RPE	fgfr3	0.178	0.36530612244898
-2.13119112814733	1.05713418715305e-19	RPE	ptprn2	0.244	0.432098765432099
-1.67059296251774	1.29096390030954e-18	RPE	jag2b	0.394	0.593984962406015
-1.98623843889389	2.49358409937416e-18	RPE	notch3	0.221	0.409594095940959
-2.89295874110301	3.66511442424744e-18	RPE	ddr1	0.108	0.251152073732719
-3.31573084067003	7.73892542791653e-17	RPE	efna2a	0.16	0.347732181425486
-3.95284644052338	1.74430704862371e-15	RPE	epha4a	0.08	0.214854111405836
-2.98570115377386	1.6325757266998e-14	RPE	cspg5a	0.066	0.183561643835616
-1.81857257642632	2.87334004038869e-14	RPE	ank2b	0.319	0.568383658969805
-3.83749175089189	4.12636842389274e-14	RPE	nr2f1b	0.08	0.225
-1.8593230336821	4.47294145615754e-14	RPE	notch1b	0.254	0.484790874524715
-1.37769701021032	5.02119660156453e-14	RPE	lrp2a	0.333	0.553897180762852
-2.11292719361328	7.56953133237103e-14	RPE	greb1	0.207	0.440677966101695
-3.46992287759192	9.83568688971565e-14	RPE	BX569787.1	0.061	0.178674351585014
-1.79261273188138	1.32026914281966e-13	RPE	bach2b	0.211	0.42315369261477
-2.82465321460769	9.59185456401748e-12	RPE	st8sia2	0.08	0.23546511627907
-2.07527404006816	2.52692331783618e-11	RPE	ago1	0.155	0.37772397094431
-1.84194030193304	9.51457640857737e-11	RPE	nav2a	0.207	0.45021645021645
-2.4211893587734	1.11031676601599e-10	RPE	rnf165a	0.16	0.401496259351621
-2.16097804181012	1.20046839194585e-10	RPE	mdkb	0.164	0.400485436893204
-1.367799420639	2.21821335685079e-10	RPE	celsr1b	0.343	0.612099644128114
-1.93909273458767	2.23760232591736e-10	RPE	rfx2	0.15	0.370098039215686
-1.39775287303168	3.4801168979911e-10	RPE	CR854827.3	0.225	0.45748987854251
-2.23352262309377	5.87899189027342e-10	RPE	gpm6bb	0.131	0.349206349206349
-2.66362511833649	6.08131778148965e-10	RPE	ccdc85ca	0.061	0.203947368421053
-1.12867229424932	4.09128478575962e-09	RPE	plch1	0.385	0.647651006711409
-2.19834263383972	6.49495316305611e-09	RPE	rassf7a	0.122	0.346478873239437
-2.04091956650414	1.41719890532121e-08	RPE	si:ch211-286o17.1	0.192	0.471882640586797
-2.45865521519757	1.42924067529218e-08	RPE	tcf7l2	0.254	0.554347826086957
-2.92180505182258	1.70258396925122e-08	RPE	lmo3	0.052	0.194139194139194
-1.70559732831046	1.91569623147004e-08	RPE	mbd3b	0.169	0.415647921760391
-2.30259414455958	2.91568399061908e-08	RPE	myh14	0.07	0.239864864864865
-1.97964339768102	3.08540316951602e-08	RPE	tox3	0.16	0.418181818181818
-2.0787683191864	3.74940558204674e-08	RPE	brsk2b	0.155	0.407310704960835
-2.65632421726482	6.29235843538042e-08	RPE	kirrel3l	0.089	0.293159609120521
-3.636807573664	8.37919377340805e-08	RPE	chl1b	0.052	0.20703125
-2.03316249403758	8.44386885193959e-08	RPE	tfdp2	0.136	0.384831460674157
-1.65975945307401	1.05683289623626e-07	RPE	lfng	0.197	0.482926829268293
-2.08922070814752	1.42381499857197e-07	RPE	scube2	0.131	0.375
-1.63908507818919	1.99975706453014e-07	RPE	rrm2	0.216	0.509389671361502
-2.68321373825587	2.85092522594368e-07	RPE	nedd9	0.061	0.233082706766917
-3.83838828802085	1.13976035429865e-06	RPE	chl1a	0.066	0.260700389105058
-2.10283139816876	1.21642387346237e-06	RPE	FRMD5	0.122	0.381987577639752
-1.24377611228354	2.26861472565699e-06	RPE	cldn5a	0.329	0.642023346303502
-2.0081687898089	4.00817247617811e-06	RPE	lamb2l	0.099	0.337837837837838
-1.85522861900819	5.1226370047937e-06	RPE	efnb1	0.146	0.422413793103448
-1.40689007992733	5.88129495165014e-06	RPE	metrn	0.225	0.533018867924528
-1.82337416589635	6.19631843642111e-06	RPE	ek1	0.207	0.516129032258065
-1.65872591447016	6.54947751830737e-06	RPE	march8	0.146	0.42
-1.85823425998773	7.45853640865176e-06	RPE	hs3st3b1b	0.155	0.441926345609065
-1.68958862190536	7.52680783899319e-06	RPE	tle3a	0.113	0.364217252396166
-1.391531762836	9.11315122226747e-06	RPE	auts2a	0.23	0.553956834532374
-1.68383879939742	1.03102326808052e-05	RPE	tnika	0.122	0.380804953560371
-1.95778279528204	1.62927192963974e-05	RPE	efnb2a	0.113	0.373770491803279
-2.04019298284416	1.73032793738653e-05	RPE	arhgap21a	0.103	0.356164383561644
-0.901462545749331	3.27109396305274e-05	RPE	lig1	0.376	0.655652173913044
-2.07333007817886	3.94479061775833e-05	RPE	adgrl3.1	0.099	0.359712230215827
-3.16597410609475	4.07432885323806e-05	RPE	rnf220a	0.131	0.438538205980066
-1.64389545679932	4.11094357890126e-05	RPE	lrrn1	0.155	0.450867052023121
-1.17202949189302	4.11258627151711e-05	RPE	tet2	0.244	0.555555555555556
-1.5094545564894	4.31009569002602e-05	RPE	lrch4	0.174	0.487465181058496
-1.74723546625622	5.24662210561316e-05	RPE	gnao1a	0.155	0.456140350877193
-1.84537223761423	5.74353348834797e-05	RPE	si:dkey-34e4.1	0.094	0.341726618705036
-1.24170596984936	0.000100611960907719	RPE	ptch1	0.286	0.622559652928416
-1.32442923645896	0.00010960791045877	RPE	dennd5b	0.272	0.612107623318386
-2.0661449435309	0.000114464628181795	RPE	tmem47	0.056	0.247826086956522
-1.7067215570699	0.000128457498279668	RPE	nr2f2	0.235	0.59746835443038
-3.51413072621845	0.000139925556763292	RPE	cdh7a	0.066	0.29646017699115
-1.94732643398685	0.00016576772809702	RPE	rassf2a	0.085	0.333333333333333
-2.81711332021769	0.000168566800528531	RPE	fhod3b	0.08	0.327935222672065
-1.42426348552035	0.000192816082419115	RPE	midn	0.263	0.609699769053118
-2.23833618018004	0.000274115380030639	RPE	ackr3b	0.099	0.37593984962406
-1.48710005931216	0.00033473365551363	RPE	PHF21B	0.164	0.488165680473373
-1.57501213609072	0.000340951254514499	RPE	setbp1	0.174	0.511695906432748
-2.0026223401713	0.000345265240506202	RPE	pag1	0.122	0.416949152542373
-1.29792741899175	0.000347604396728794	RPE	nkd1	0.192	0.518817204301075
-1.81334509743033	0.000423650326132593	RPE	vwa7	0.117	0.415492957746479
-1.27202552860082	0.00101657078875124	RPE	fbrsl1	0.263	0.615384615384615
-1.49328121079028	0.00108128488367773	RPE	bcor	0.164	0.498489425981873
-0.900675709890856	0.00111504804544868	RPE	map7d1a	0.3	0.618069815195072
-2.74739113623254	0.00131969108106703	RPE	fam102aa	0.052	0.269035532994924
-2.50120868089992	0.00207280904560615	RPE	map2	0.07	0.324200913242009
-1.05095169375127	0.00224219661428932	RPE	prim2	0.282	0.635955056179775
-2.01569707956368	0.00249840014301414	RPE	ephb4b	0.07	0.31981981981982
-1.94607318239017	0.00378783082582276	RPE	e2f8	0.085	0.367521367521368
-1.37763277010472	0.00387653373169062	RPE	mxd3	0.113	0.41304347826087
-3.08490820255241	0.00438998053276737	RPE	BX005454.1	0.052	0.281914893617021
-1.9112674775241	0.0054056855963004	RPE	cep170aa	0.066	0.316037735849057
-1.27984963458913	0.00597581438713261	RPE	dtx4a	0.216	0.592896174863388
-1.48945176830515	0.00747235276603125	RPE	osbpl10b	0.094	0.389344262295082
-1.37745406812181	0.00757614500115794	RPE	tox2	0.207	0.594285714285714
-1.07860747242419	0.00947346079634778	RPE	si:ch211-137a8.4	0.183	0.519774011299435
-1.90897265679073	0.00998195155913496	RPE	gfap	0.075	0.351851851851852
