foxn3	sdk1b
rx2	ttyh3b
bhlhe40	ttyh3b
vax1	ttyh3b
lmx1a	ttyh3b
vax2	ttyh3b
rorab	ttyh3b
tfec	ttyh3b
rx1	ttyh3b
rxraa	rbm47
rreb1b	rbm47
six3b	rbm47
six3a	rbm47
clocka	rbm47
mitfa	rbm47
pax6a	rbm47
pax6b	rbm47
six3a	rbm47
six3b	rbm47
pax6a	mbnl2
foxd1	mbnl2
pax6b	mbnl2
tfec	mbnl2
snai1b	mbnl2
foxn3	mbnl2
zic2b	mbnl2
pbx1a	mbnl2
rorab	mbnl2
vax2	mbnl2
esrrga	mbnl2
snai1b	mbnl2
vax2	mab21l2
vax2	lrba
foxd1	mab21l2
foxd1	lrba
vax1	mab21l2
vax1	lrba
lmx1a	mab21l2
lmx1a	lrba
foxn3	mab21l2
foxn3	lrba
vax2	lrba
vax2	mab21l2
lmx1a	lrba
lmx1a	mab21l2
vax1	lrba
vax1	mab21l2
tbx2b	lrba
tbx2b	mab21l2
pbx1a	lrba
pbx1a	mab21l2
foxd1	lrba
foxd1	mab21l2
mitfa	lrba
mitfa	mab21l2
vax2	cxxc4
lmx1a	cxxc4
vax1	cxxc4
zic2b	cxxc4
pbx1a	bnc2
pbx1a	zic2b
rorab	zic2b
bnc2	zic2b
rx1	zic2b
rxraa	zic2b
rx2	zic2b
vax2	zic2b
pbx1a	zic2b
rorab	tenm3
lmx1a	tenm3
rx2	tenm3
rx1	tenm3
rreb1b	tenm3
lhx2b	tenm3
clocka	tenm3
rx1	lrrtm1
rx2	lrrtm1
lhx2b	lrrtm1
pbx1a	lrrtm1
tbx2b	efnb3a
foxd1	efnb3a
lmx1a	gdf11
vax1	gdf11
rx1	gdf11
pbx1a	gdf11
rx2	gdf11
rreb1b	ephb2b
rorcb	ephb2b
clocka	ephb2b
vax1	igsf21a
lmx1a	igsf21a
rorab	igsf21a
rreb1b	acap3b
osr1	acap3b
snai1b	acap3b
clocka	acap3b
mitfa	bhlhe40
mitfa	bhlhe40
pax6b	bhlhe40
pax6a	bhlhe40
rorcb	bhlhe40
foxd1	bhlhe40
rxraa	bhlhe40
tbx2b	bhlhe40
rorcb	bhlhe40
rorab	bhlhe40
zic2b	bhlhe40
pou2f2a	six3b
foxd1	six3b
foxn3	six3b
zic2b	six3b
mitfa	six3b
tbx2b	six3b
rorab	six3b
snai1b	camkmt
snai1b	prepl
tbx2b	camkmt
tbx2b	prepl
clocka	camkmt
clocka	prepl
bhlhe40	camkmt
bhlhe40	prepl
rreb1b	lrmda
mitfa	lrmda
rreb1b	lrmda
tbx2b	lrmda
mitfa	lrmda
bnc2	lrmda
foxd1	lrmda
rreb1b	lrmda
snai1b	ldb3a
snai1b	bmpr1aa
tbx2b	bmpr1aa
lmx1a	osr1
vax1	osr1
vax2	osr1
rx2	flrt3
rx1	flrt3
rorab	flrt3
six3a	flrt3
six3b	flrt3
bnc2	flrt3
pax6a	pcdh15a
vax1	pcdh15a
rorab	pcdh15a
bnc2	pcdh15a
lmx1a	pcdh15a
pax6b	pcdh15a
esrrga	pcdh15a
rxraa	pcdh15a
foxd1	smoc2
rorab	smoc2
rreb1b	smoc2
zic2b	smoc2
esrrga	smoc2
rorcb	smoc2
rorab	smoc2
vax1	smoc2
lmx1a	smoc2
rx1	smoc2
pou2f2a	smoc2
rx2	smoc2
clocka	smoc2
zic2b	fgfrl1a
pax6b	fgfrl1a
pax6a	fgfrl1a
lhx2b	fgfrl1a
vax2	nanos1
pbx1a	nanos1
tfec	adamts15b
tfec	adamts15b
bnc2	adamts15b
bnc2	adamts15b
vax2	arhgef12a
vax2	oafa
pax6b	arhgef12a
pax6b	oafa
pax6a	arhgef12a
pax6a	oafa
vax2	dph1
vax1	dph1
tbx2b	tbx2b
foxd1	tbx2b
pbx1a	tbx2b
foxd1	tbx2b
lmx1a	tbx2b
vax1	tbx2b
vax1	tbx2b
vax2	tbx2b
lmx1a	tbx2b
mitfa	tbx2b
rorab	nbeab
pbx1a	nbeab
pax6b	atp1b3b
pax6b	tfdp2
pou2f2a	atp1b3b
pou2f2a	tfdp2
bhlhe40	atp1b3b
bhlhe40	tfdp2
lhx2b	atp1b3b
lhx2b	tfdp2
pax6a	atp1b3b
pax6a	tfdp2
clocka	atp1b3b
clocka	tfdp2
rorab	atp1b3b
rorab	tfdp2
rxraa	rhoub
rreb1b	rhoub
pbx1a	rhoub
rorab	ephb6
vax2	ephb6
rreb1b	ephb6
pbx1a	ephb6
rxraa	ephb6
clocka	ephb6
esrrga	has2
foxn3	has2
clocka	ptprub
rxraa	ptprub
mitfa	ptprub
rorcb	ptprub
rx1	ptprub
rx2	ptprub
vax2	ptprub
zic2b	ago1
lmx1a	ago1
pax6a	ago1
pax6b	ago1
pbx1a	ago1
lmx1a	dact1
vax1	dact1
rorab	dact1
vax2	dact1
mitfa	dact1
lmx1a	vax1
lmx1a	shtn1
lmx1a	atp6v1ba
lmx1a	eno4
rxraa	vax1
rxraa	shtn1
rxraa	atp6v1ba
rxraa	eno4
vax1	vax1
vax1	shtn1
vax1	atp6v1ba
vax1	eno4
esrrga	vax1
esrrga	atp6v1ba
esrrga	shtn1
lhx2b	vax1
lhx2b	atp6v1ba
lhx2b	shtn1
rx2	vax1
rx2	atp6v1ba
rx2	shtn1
tbx2b	vax1
tbx2b	atp6v1ba
tbx2b	shtn1
zic2b	vax1
zic2b	atp6v1ba
zic2b	shtn1
rx1	vax1
rx1	atp6v1ba
rx1	shtn1
pbx1a	esrrga
bnc2	bmp4
vax2	bmp4
tead3a	bmp4
lhx2b	bmp4
rorab	bmp4
lhx2b	tspan9a
pax6b	tspan9a
rorab	tspan9a
pax6a	tspan9a
zic2b	tspan9a
rreb1b	tle3a
osr1	wnt2
osr1	cftr
rx1	cdon
foxn3	cdon
mitfa	cdon
foxd1	cdon
lhx2b	cdon
rx2	cdon
pbx1a	cdon
rorcb	sema3ab
rorab	sema3ab
six3a	sema3ab
six3b	sema3ab
rreb1b	sema3ab
clocka	sema3ab
rorab	sema3ab
rxraa	sema3ab
bnc2	sema3ab
tbx2b	sema3ab
foxd1	sema3ab
clocka	sema3ab
osr1	sema3ab
foxn3	sema3ab
pou2f2a	sema3ab
vax1	zbtb10
rreb1b	zbtb10
lmx1a	zbtb10
clocka	zbtb10
pou2f2a	zbtb10
tbx2b	zbtb10
pax6a	zbtb10
pax6b	zbtb10
esrrga	zbtb10
six3b	elp2
six3a	elp2
rorcb	elp2
lmx1a	adgrb2
vax1	adgrb2
rxraa	adgrb2
foxd1	adgrb2
rorab	adgrb2
bnc2	adgrb2
esrrga	adgrb2
rorab	pbx1a
zic2b	pbx1a
rx1	pbx1a
vax2	pbx1a
rx2	pbx1a
rorab	pbx1a
pou2f2a	pbx1a
lmx1a	pbx1a
pbx1a	pbx1a
vax1	pbx1a
mitfa	col15a1b
rorab	col15a1b
foxn3	col15a1b
foxd1	col15a1b
rxraa	col15a1b
rx2	rnf220a
lmx1a	rnf220a
osr1	rnf220a
vax1	rnf220a
vax2	rnf220a
rx1	rnf220a
rx1	rnf220a
vax2	rnf220a
rreb1b	rnf220a
rx2	rnf220a
vax1	rnf220a
lmx1a	rnf220a
lhx2b	rnf220a
tbx2b	rnf220a
tbx2b	rnf220a
vax1	rnf220a
lmx1a	rnf220a
rx2	hs6st1a
rx1	hs6st1a
clocka	rx2
tbx2b	rx2
rx2	rx2
zic2b	rx2
vax1	rx2
rx1	rx2
lmx1a	rx2
rreb1b	rx2
vax2	rx2
lmx1a	rx2
rorab	rx2
vax1	rx2
rx1	rx2
rx2	rx2
vax2	ephb3a
rorab	ephb3a
foxd1	six6b
vax1	six6b
lmx1a	six6b
rorab	six6b
rx2	six6b
rx1	six6b
foxd1	six6b
esrrga	six6b
rorab	six6b
vax2	six6b
vax1	six6b
zic2b	usta
pbx1a	usta
rorcb	usta
foxd1	usta
vax1	lmx1a
vax2	lmx1a
lhx2b	lmx1a
rorab	lmx1a
lmx1a	lmx1a
rorcb	lmx1a
rx1	lmx1a
rx2	lmx1a
esrrga	lmx1a
mitfa	lmx1a
lmx1a	klhl29
vax1	klhl29
vax2	klhl29
zic2b	klhl29
lmx1a	ccdc85cb
vax1	ccdc85cb
zic2b	ccdc85cb
tbx2b	ccdc85cb
rreb1b	ccdc85cb
vax2	ccdc85cb
rorab	nrxn3b
mitfa	nrxn3b
foxn3	nrxn3b
foxd1	nrxn3b
vax2	nrxn3b
pou2f2a	nrxn3b
six3a	nrxn3b
vax1	nrxn3b
rorcb	nrxn3b
six3b	nrxn3b
pbx1a	efna5a
rreb1b	efna5a
foxd1	efna5a
esrrga	anos1b
rorab	anos1b
pou2f2a	anos1b
pou2f2a	rx1
rorab	rx1
esrrga	rx1
clocka	rx1
pou2f2a	rx1
pax6a	rx1
rorab	rx1
bnc2	rx1
pax6b	rx1
rorcb	rx1
tbx2b	rx1
rorab	rx1
rreb1b	rx1
pou2f2a	rx1
osr1	rx1
tfec	rx1
rorab	rx1
rorcb	rx1
pou2f2a	rx1
rorab	rx1
vax2	rx1
lmx1a	rx1
pbx1a	rx1
osr1	rx1
vax2	rx1
vax1	rx1
rxraa	rx1
rorab	rx1
rorab	ephb2a
clocka	ephb2a
rorab	ephb2a
snai1b	ephb2a
foxd1	ephb2a
bnc2	ephb2a
vax2	ephb2a
rreb1b	ephb2a
lhx2b	ephb2a
rx1	ephb2a
rx2	ephb2a
lmx1a	ephb2a
vax1	ephb2a
pax6b	ephb2a
pax6a	ephb2a
esrrga	noc2l
snai1b	noc2l
vax2	c1qtnf12
rorab	c1qtnf12
vax1	c1qtnf12
lmx1a	c1qtnf12
pou2f2a	snai1b
snai1b	snai1b
pax6b	rbms2b
vax2	rbms2b
foxd1	rbms2b
pax6a	rbms2b
foxn3	rbms2b
bnc2	elovl4b
pax6a	nhsa
tfec	nhsa
pax6b	nhsa
rxraa	bmp7b
rreb1b	bmp7b
rxraa	relch
rx2	shisa2b
rorab	shisa2b
mitfa	shisa2b
esrrga	shisa2b
rx1	shisa2b
rorab	metrn
rreb1b	metrn
rorab	metrn
pou2f2a	metrn
esrrga	metrn
tfec	metrn
bhlhe40	metrn
zic2b	pax6a
bnc2	pax6a
esrrga	pax6a
lhx2b	pax6a
rxraa	pax6a
rorab	pax6a
rx2	syt9b
rx1	syt9b
esrrga	syt9b
six3b	syt9b
pbx1a	syt9b
rorab	syt9b
six3a	syt9b
vax1	kitlga
rx1	kitlga
rx2	kitlga
clocka	kitlga
lmx1a	kitlga
vax2	kitlga
lmx1a	stra6
pbx1a	stra6
esrrga	stra6
pou2f2a	klf13
pou2f2a	trpm1b
lhx2b	grapa
lmx1a	grapa
esrrga	grapa
vax1	grapa
zic2b	nav3
rxraa	nav3
pou2f2a	syt1a
rxraa	vegfab
bnc2	tfec
lhx2b	tfec
lmx1a	tfec
vax1	tfec
pou2f2a	tfec
rx1	tfec
rx2	tfec
foxn3	tfec
rorab	tfec
tfec	tfec
bhlhe40	tfec
zic2b	tfec
bnc2	tfec
vax2	tfec
lmx1a	tfec
rorab	tfec
vax1	tfec
pbx1a	tfec
rx1	tfec
rxraa	tfec
rx2	tfec
lhx2b	tfec
lmx1a	fbrsl1
pbx1a	fbrsl1
vax1	fbrsl1
zic2b	fbrsl1
vax2	fbrsl1
vax2	prps1a
vax1	prps1a
lmx1a	prps1a
rreb1b	prps1a
foxd1	lmo4a
vax1	lmo4a
pou2f2a	lmo4a
tead3a	lmo4a
vax2	lmo4a
lmx1a	lmo4a
zic2b	lmo4a
rorab	lmo4a
rorab	lmo4a
vax2	lmo4a
esrrga	lmo4a
lhx2b	lmo4a
mitfa	foxd1
rxraa	foxd1
rxraa	fcho2
lhx2b	foxd1
lhx2b	fcho2
foxd1	fcho2
lhx2b	fcho2
rx1	fcho2
rx2	fcho2
lmx1a	fcho2
rorcb	fcho2
clocka	fcho2
vax2	fcho2
vax1	fcho2
pbx1a	fcho2
rorab	fcho2
bnc2	fcho2
tbx2b	fcho2
esrrga	fcho2
tfec	fcho2
lhx2b	fcho2
pou2f2a	fcho2
foxd1	fcho2
vax1	olfm1a
mitfa	bmpr1ba
snai1b	bmpr1ba
rxraa	bmpr1ba
esrrga	pdzrn3b
lmx1a	pdzrn3b
vax1	pdzrn3b
clocka	pdzrn3b
pbx1a	pdzrn3b
bnc2	pdzrn3b
mitfa	pdzrn3b
zic2b	pdzrn3b
snai1b	pdzrn3b
lhx2b	pdzrn3b
zic2b	ptprt
zic2b	ptprt
tbx2b	ptprt
tbx2b	ptprt
pax6a	ptprt
pax6a	ptprt
pax6b	ptprt
pax6b	ptprt
zic2b	ptprt
pax6a	ptprt
pax6b	ptprt
pbx1a	ptprt
rx2	pax6b
vax1	pax6b
rx1	pax6b
rorab	pax6b
rorab	pax6b
lmx1a	pax6b
lhx2b	immp1l
rx1	immp1l
rx2	immp1l
rreb1b	immp1l
lmx1a	immp1l
vax2	immp1l
vax1	immp1l
esrrga	immp1l
klf13	immp1l
rx1	prmt3
rx1	nav2a
pax6b	prmt3
pax6b	nav2a
vax1	prmt3
vax1	nav2a
rx2	prmt3
rx2	nav2a
pbx1a	prmt3
pbx1a	nav2a
vax2	prmt3
vax2	nav2a
pax6a	prmt3
pax6a	nav2a
lmx1a	prmt3
lmx1a	nav2a
lmx1a	mllt3
foxd1	mllt3
vax1	mllt3
foxn3	mllt3
rorab	rorab
rorab	myo9aa
bnc2	myo9aa
pax6b	pcdh7b
pax6a	pcdh7b
foxd1	pcdh7b
lhx2b	pcdh7b
zic2b	vax2
mitfa	vax2
rxraa	vax2
tbx2b	vax2
snai1b	vax2
vax2	aldh1a3
tbx2b	aldh1a3
lmx1a	aldh1a3
rorab	aldh1a3
vax1	aldh1a3
bnc2	prex1
vax1	prex1
zic2b	prex1
tbx2b	prex1
lmx1a	prex1
pou2f2a	lhx2b
tead3a	lhx2b
lhx2b	lhx2b
rxraa	nrp2b
rorab	nrp2b
tbx2b	nrp2b
snai1b	epha3
rorab	epha3
pax6a	epha3
pax6b	epha3
rorab	epha3
foxn3	epha3
tbx2b	epha3
pbx1a	epha3
clocka	epha3
rreb1b	epha3
lmx1a	epha3
bnc2	epha3
esrrga	epha3
tead3a	epha3
tfec	lypd6
tfec	caska
bnc2	caska
pax6a	caska
pax6b	caska
clocka	caska
foxd1	znf385b
rorcb	znf385b
clocka	znf385b
zic2b	znf385b
bhlhe40	znf385b
pax6a	znf385b
pax6b	znf385b
esrrga	znf385b
bnc2	znf385b
rreb1b	znf385b
rorab	znf385b
tfec	znf385b
lhx2b	znf385b
rxraa	znf385b
rorab	znf385b
esrrga	igfbp5b1:26291902-26292836
rorab	igfbp5b1:26291902-26292836
clocka	igfbp5b1:26291902-26292836
rxraa	igfbp5b1:26291902-26292836
tfec	igfbp5b1:26291902-26292836
pax6b	igfbp5b1:26291902-26292836
foxn3	igfbp5b1:26291902-26292836
foxd1	igfbp5b1:26291902-26292836
pax6a	igfbp5b1:26291902-26292836
